code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
BVH,2020-04-13,15:04:03,HOSE,STOCK,46.0,49.2,42.8,47.0,47.6,45.9,46.25,46.68,40.865,41.387,39.909,40.213,40.587,688640.0,32144496000.0,0.0,0.0,0.25,0.2174,0.5435
BVH,2020-04-10,15:04:01,HOSE,STOCK,47.2,50.5,43.9,47.0,48.1,45.55,46.0,46.77,40.865,41.822,39.605,39.996,40.665,750810.0,35114340500.0,0.0,0.0,-1.2,-1.0434,-2.5424
BVH,2020-04-09,15:04:02,HOSE,STOCK,47.8,51.1,44.5,47.8,49.6,47.0,47.2,48.5,41.561,43.126,40.865,41.039,42.169,803850.0,38990682000.0,0.0,0.0,-0.6,-0.5217,-1.2552
BVH,2020-04-08,15:04:02,HOSE,STOCK,47.8,51.1,44.5,46.0,49.5,44.8,47.8,46.18,39.996,43.039,38.952,41.561,40.152,993810.0,45890967000.0,0.0,0.0,0.0,0.0,0.0
BVH,2020-04-07,15:04:02,HOSE,STOCK,45.25,48.4,42.1,45.5,47.9,44.7,47.8,45.81,39.561,41.648,38.865,41.561,39.831,851500.0,39009390500.0,0.0,0.0,2.55,2.2172,5.6354
BVH,2020-04-06,15:04:02,HOSE,STOCK,42.3,45.25,39.35,42.4,45.25,42.35,45.25,44.07,36.866,39.344,36.822,39.344,38.318,1131900.0,49883619000.0,0.0,0.0,2.95,2.565,6.974
BVH,2020-04-03,15:04:02,HOSE,STOCK,39.55,42.3,36.8,40.5,42.3,40.5,42.3,41.7,35.214,36.779,35.214,36.779,36.257,1120910.0,46738414000.0,0.0,0.0,2.75,2.3911,6.9532
BVH,2020-04-01,15:04:02,HOSE,STOCK,37.0,39.55,34.45,37.0,39.55,36.9,39.55,39.28,32.171,34.388,32.084,34.388,34.153,640300.0,25153366500.0,0.0,0.0,2.55,2.2172,6.8919
BVH,2020-03-31,15:03:03,HOSE,STOCK,36.0,38.5,33.5,36.0,37.7,35.7,37.0,36.97,31.301,32.779,31.04,32.171,32.144,805060.0,29763708000.0,0.0,0.0,1.0,0.8695,2.7778
BVH,2020-03-30,15:03:02,HOSE,STOCK,38.0,40.65,35.35,35.7,37.8,35.35,36.0,35.76,31.04,32.866,30.736,31.301,31.092,539450.0,19292334000.0,0.0,0.0,-2.0,-1.7389,-5.2632
BVH,2020-03-27,15:03:02,HOSE,STOCK,39.5,42.25,36.75,40.0,40.8,38.0,38.0,38.96,34.779,35.475,33.04,33.04,33.875,891510.0,34733205500.0,0.0,0.0,-1.5,-1.3042,-3.7975
BVH,2020-03-26,15:03:02,HOSE,STOCK,36.95,39.5,34.4,37.8,39.5,37.5,39.5,39.03,32.866,34.344,32.605,34.344,33.936,1358190.0,53016615000.0,0.0,0.0,2.55,2.2171,6.9012
BVH,2020-03-25,15:03:02,HOSE,STOCK,34.55,36.95,32.15,36.45,36.95,36.2,36.95,36.77,31.692,32.127,31.475,32.127,31.971,572360.0,21043986000.0,0.0,0.0,2.4,2.0867,6.9465
BVH,2020-03-24,15:03:02,HOSE,STOCK,32.3,34.55,30.05,33.0,34.55,32.5,34.55,34.17,28.693,30.04,28.258,30.04,29.71,656590.0,22434711000.0,0.0,0.0,2.25,1.9563,6.9659
BVH,2020-03-23,15:03:02,HOSE,STOCK,34.7,37.1,32.3,35.0,35.0,32.3,32.3,32.95,30.432,30.432,28.084,28.084,28.649,719140.0,23698608000.0,0.0,0.0,-2.4,-2.0867,-6.9164
BVH,2020-03-20,15:03:02,HOSE,STOCK,37.1,39.65,34.55,37.1,37.8,34.7,34.7,35.74,32.257,32.866,30.171,30.171,31.075,1738250.0,62133670000.0,0.0,0.0,-2.4,-2.0868,-6.469
BVH,2020-03-19,15:03:02,HOSE,STOCK,39.0,41.7,36.3,38.8,38.8,36.8,37.1,37.26,33.736,33.736,31.997,32.257,32.397,410470.0,15295597500.0,0.0,0.0,-1.9,-1.652,-4.8718
BVH,2020-03-18,15:03:02,HOSE,STOCK,39.0,41.7,36.3,39.7,40.2,39.0,39.0,39.43,34.518,34.953,33.909,33.909,34.283,359810.0,14185963000.0,0.0,0.0,0.0,0.0,0.0
