code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
GVR,2025-03-27,15:03:18,HOSE,STOCK,34.5,36.9,32.1,34.55,35.15,34.5,34.95,34.998,34.55,35.15,34.5,34.95,34.998,3998000.0,139922260000.0,0.0,0.0,0.45,0.45,1.3043
GVR,2025-03-26,15:03:23,HOSE,STOCK,34.6,37.0,32.2,34.5,34.9,34.25,34.5,34.591,34.5,34.9,34.25,34.5,34.591,2813400.0,97318795000.0,0.0,0.0,-0.1,-0.1,-0.289
GVR,2025-03-25,15:03:19,HOSE,STOCK,34.15,36.5,31.8,34.3,35.35,33.9,34.6,34.761,34.3,35.35,33.9,34.6,34.761,4845000.0,168414915000.0,0.0,0.0,0.45,0.45,1.3177
GVR,2025-03-24,15:03:26,HOSE,STOCK,34.55,36.95,32.15,34.55,34.6,33.7,34.15,34.049,34.55,34.6,33.7,34.15,34.049,2533500.0,86262075000.0,0.0,0.0,-0.4,-0.4,-1.1577
GVR,2025-03-21,15:03:24,HOSE,STOCK,34.5,36.9,32.1,34.5,35.3,34.35,34.55,34.856,34.5,35.3,34.35,34.55,34.856,4101100.0,142946205000.0,0.0,0.0,0.05,0.05,0.1449
GVR,2025-03-20,15:03:21,HOSE,STOCK,34.8,37.2,32.4,35.0,35.0,34.0,34.5,34.52,35.0,35.0,34.0,34.5,34.52,2368900.0,81773880000.0,0.0,0.0,-0.3,-0.3,-0.8621
GVR,2025-03-19,15:03:20,HOSE,STOCK,33.4,35.7,31.1,33.4,35.35,33.3,34.8,34.159,33.4,35.35,33.3,34.8,34.159,8590800.0,293451535000.0,0.0,0.0,1.4,1.4,4.1916
GVR,2025-03-18,15:03:24,HOSE,STOCK,33.05,35.35,30.75,33.2,33.75,32.95,33.4,33.402,33.2,33.75,32.95,33.4,33.402,4240900.0,141653320000.0,0.0,0.0,0.35,0.35,1.059
GVR,2025-03-17,15:03:18,HOSE,STOCK,33.3,35.6,31.0,33.35,33.45,32.85,33.05,33.055,33.35,33.45,32.85,33.05,33.055,2746500.0,90784900000.0,0.0,0.0,-0.25,-0.25,-0.7508
GVR,2025-03-14,15:03:21,HOSE,STOCK,33.0,35.3,30.7,33.0,33.65,32.95,33.3,33.366,33.0,33.65,32.95,33.3,33.366,4168200.0,139077095000.0,0.0,0.0,0.3,0.3,0.9091
GVR,2025-03-13,15:03:19,HOSE,STOCK,32.8,35.05,30.55,32.9,33.75,32.75,33.0,33.316,32.9,33.75,32.75,33.0,33.316,4500600.0,149940970000.0,0.0,0.0,0.2,0.2,0.6098
GVR,2025-03-12,15:03:18,HOSE,STOCK,33.4,35.7,31.1,33.3,33.4,32.8,32.8,32.981,33.3,33.4,32.8,32.8,32.981,2208000.0,72821885000.0,0.0,0.0,-0.6,-0.6,-1.7964
GVR,2025-03-11,15:03:19,HOSE,STOCK,33.3,35.6,31.0,33.0,33.45,32.3,33.4,33.169,33.0,33.45,32.3,33.4,33.169,3157200.0,104720680000.0,0.0,0.0,0.1,0.1,0.3003
GVR,2025-03-10,15:03:21,HOSE,STOCK,33.5,35.8,31.2,33.6,33.7,33.15,33.3,33.444,33.6,33.7,33.15,33.3,33.444,2626600.0,87845190000.0,0.0,0.0,-0.2,-0.2,-0.597
GVR,2025-03-07,15:03:22,HOSE,STOCK,34.0,36.35,31.65,34.0,34.1,33.5,33.5,33.623,34.0,34.1,33.5,33.5,33.623,3000600.0,100887920000.0,0.0,0.0,-0.5,-0.5,-1.4706
GVR,2025-03-06,15:03:18,HOSE,STOCK,33.0,35.3,30.7,33.0,34.0,33.0,34.0,33.647,33.0,34.0,33.0,34.0,33.647,4939600.0,166204445000.0,0.0,0.0,1.0,1.0,3.0303
GVR,2025-03-05,15:03:21,HOSE,STOCK,33.5,35.8,31.2,33.6,33.6,33.0,33.0,33.372,33.6,33.6,33.0,33.0,33.372,2713400.0,90551045000.0,0.0,0.0,-0.5,-0.5,-1.4925
GVR,2025-03-04,15:03:19,HOSE,STOCK,33.1,35.4,30.8,33.0,33.95,32.9,33.5,33.448,33.0,33.95,32.9,33.5,33.448,5964800.0,199510630000.0,20000.0,660000000.0,0.4,0.4,1.2085
GVR,2025-03-03,15:03:24,HOSE,STOCK,33.4,35.7,31.1,33.6,33.65,33.0,33.1,33.169,33.6,33.65,33.0,33.1,33.169,2783900.0,92339990000.0,0.0,0.0,-0.3,-0.3,-0.8982
GVR,2025-02-28,15:02:23,HOSE,STOCK,32.7,34.95,30.45,32.7,33.8,32.35,33.4,33.25,32.7,33.8,32.35,33.4,33.25,6457800.0,214719720000.0,20000.0,649000000.0,0.7,0.7,2.1407
GVR,2025-02-27,15:02:25,HOSE,STOCK,32.6,34.85,30.35,32.55,32.7,31.9,32.7,32.333,32.55,32.7,31.9,32.7,32.333,3126500.0,101090335000.0,20000.0,640000000.0,0.1,0.1,0.3067
GVR,2025-02-26,15:02:26,HOSE,STOCK,32.1,34.3,29.9,32.3,32.9,32.2,32.6,32.539,32.3,32.9,32.2,32.6,32.539,4286200.0,139470415000.0,0.0,0.0,0.5,0.5,1.5576
GVR,2025-02-25,15:02:21,HOSE,STOCK,32.45,34.7,30.2,32.5,32.55,31.85,32.1,32.093,32.5,32.55,31.85,32.1,32.093,2746800.0,88153650000.0,0.0,0.0,-0.35,-0.35,-1.0786
GVR,2025-02-24,15:02:21,HOSE,STOCK,32.4,34.65,30.15,32.45,32.6,31.9,32.45,32.219,32.45,32.6,31.9,32.45,32.219,3295100.0,106166300000.0,0.0,0.0,0.05,0.05,0.1543
GVR,2025-02-21,15:02:20,HOSE,STOCK,32.35,34.6,30.1,32.35,32.5,31.75,32.4,32.076,32.35,32.5,31.75,32.4,32.076,3890300.0,124785625000.0,0.0,0.0,0.05,0.05,0.1546
GVR,2025-02-20,15:02:21,HOSE,STOCK,31.65,33.85,29.45,31.7,32.5,31.4,32.35,32.143,31.7,32.5,31.4,32.35,32.143,6240800.0,200594885000.0,43000.0,1358800000.0,0.7,0.7,2.2117
GVR,2025-02-19,15:02:24,HOSE,STOCK,30.85,33.0,28.7,31.2,31.75,30.85,31.65,31.304,31.2,31.75,30.85,31.65,31.304,6110400.0,191277520000.0,0.0,0.0,0.8,0.8,2.5932
GVR,2025-02-18,15:02:18,HOSE,STOCK,30.55,32.65,28.45,30.75,30.85,30.35,30.85,30.549,30.75,30.85,30.35,30.85,30.549,2969100.0,90703255000.0,0.0,0.0,0.3,0.3,0.982
GVR,2025-02-17,15:02:18,HOSE,STOCK,30.35,32.45,28.25,30.45,31.25,30.45,30.55,30.945,30.45,31.25,30.45,30.55,30.945,4781800.0,147973525000.0,0.0,0.0,0.2,0.2,0.659
GVR,2025-02-14,15:02:19,HOSE,STOCK,29.45,31.5,27.4,29.8,31.0,29.75,30.35,30.396,29.8,31.0,29.75,30.35,30.396,5564300.0,169129855000.0,0.0,0.0,0.9,0.9,3.056
GVR,2025-02-13,15:02:21,HOSE,STOCK,28.75,30.75,26.75,28.8,29.6,28.75,29.45,29.288,28.8,29.6,28.75,29.45,29.288,2968500.0,86941055000.0,0.0,0.0,0.7,0.7,2.4348
GVR,2025-02-12,15:02:20,HOSE,STOCK,28.9,30.9,26.9,29.15,29.3,28.75,28.75,28.978,29.15,29.3,28.75,28.75,28.978,958300.0,27769130000.0,40000.0,1156000000.0,-0.15,-0.15,-0.519
