code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
POW,2019-04-22,15:04:02,HOSE,STOCK,14.1,15.05,13.15,14.1,14.35,14.0,14.25,14.15,13.451,13.689,13.355,13.593,13.498,644070.0,9114685500.0,0.0,0.0,0.15,0.1431,1.0638
POW,2019-04-19,15:04:02,HOSE,STOCK,14.4,15.4,13.4,14.4,14.6,13.95,14.1,14.14,13.737,13.928,13.307,13.451,13.489,2911730.0,41178642000.0,0.0,0.0,-0.3,-0.2862,-2.0833
POW,2019-04-18,15:04:01,HOSE,STOCK,14.65,15.65,13.65,14.65,14.95,14.3,14.4,14.5,13.975,14.261,13.642,13.737,13.832,1797300.0,26060105000.0,0.0,0.0,-0.25,-0.2385,-1.7065
POW,2019-04-17,15:04:01,HOSE,STOCK,15.0,16.05,13.95,15.1,15.1,14.65,14.65,14.86,14.405,14.405,13.975,13.975,14.176,1109360.0,16479579000.0,0.0,0.0,-0.35,-0.3339,-2.3333
POW,2019-04-16,15:04:01,HOSE,STOCK,15.15,16.2,14.1,15.05,15.05,14.9,15.0,14.98,14.357,14.357,14.214,14.31,14.29,671970.0,10065456500.0,0.0,0.0,-0.15,-0.1431,-0.9901
POW,2019-04-12,15:04:01,HOSE,STOCK,15.05,16.1,14.0,15.0,15.15,14.95,15.15,15.05,14.31,14.452,14.261,14.452,14.357,600920.0,9043293500.0,0.0,0.0,0.1,0.0954,0.6645
POW,2019-04-11,15:04:01,HOSE,STOCK,15.05,16.1,14.0,15.1,15.15,15.0,15.05,15.07,14.405,14.452,14.31,14.357,14.376,681090.0,10261609500.0,0.0,0.0,0.0,0.0,0.0
POW,2019-04-10,15:04:01,HOSE,STOCK,15.25,16.3,14.2,15.25,15.25,15.0,15.05,15.11,14.548,14.548,14.31,14.357,14.414,1394870.0,21070692500.0,0.0,0.0,-0.2,-0.1908,-1.3115
POW,2019-04-09,15:04:01,HOSE,STOCK,15.55,16.6,14.5,15.65,15.65,15.25,15.25,15.38,14.929,14.929,14.548,14.548,14.671,999160.0,15370618000.0,0.0,0.0,-0.3,-0.2862,-1.9293
POW,2019-04-08,15:04:02,HOSE,STOCK,15.4,16.45,14.35,15.45,15.6,15.4,15.55,15.51,14.738,14.882,14.691,14.834,14.795,2362440.0,36637622500.0,0.0,0.0,0.15,0.1431,0.974
POW,2019-04-05,15:04:01,HOSE,STOCK,15.25,16.3,14.2,15.4,15.55,15.25,15.4,15.42,14.691,14.834,14.548,14.691,14.71,1648190.0,25407390000.0,0.0,0.0,0.15,0.1431,0.9836
POW,2019-04-04,15:04:01,HOSE,STOCK,15.3,16.35,14.25,15.4,15.45,15.25,15.25,15.35,14.691,14.738,14.548,14.548,14.643,1308300.0,20084188000.0,0.0,0.0,-0.05,-0.0477,-0.3268
POW,2019-04-03,15:04:01,HOSE,STOCK,15.3,16.35,14.25,15.35,15.35,15.2,15.3,15.26,14.643,14.643,14.5,14.596,14.557,587910.0,8970816000.0,0.0,0.0,0.0,0.0,0.0
POW,2019-04-02,15:04:01,HOSE,STOCK,15.3,16.35,14.25,15.5,15.55,15.3,15.3,15.44,14.787,14.834,14.596,14.596,14.729,2096660.0,32369080500.0,0.0,0.0,0.0,0.0,0.0
POW,2019-04-01,15:04:01,HOSE,STOCK,15.15,16.2,14.1,15.2,15.3,15.05,15.3,15.15,14.5,14.596,14.357,14.596,14.452,1403170.0,21263068000.0,0.0,0.0,0.15,0.1431,0.9901
POW,2019-03-29,15:03:01,HOSE,STOCK,15.25,16.3,14.2,15.4,15.45,15.15,15.15,15.26,14.691,14.738,14.452,14.452,14.557,696560.0,10628938000.0,0.0,0.0,-0.1,-0.0954,-0.6557
POW,2019-03-28,15:03:02,HOSE,STOCK,15.4,16.45,14.35,15.35,15.4,15.25,15.25,15.3,14.643,14.691,14.548,14.548,14.596,457770.0,7001592500.0,0.0,0.0,-0.15,-0.1431,-0.974
POW,2019-03-27,15:03:01,HOSE,STOCK,14.85,15.85,13.85,15.0,15.55,15.0,15.4,15.33,14.31,14.834,14.31,14.691,14.624,3047950.0,46709864000.0,0.0,0.0,0.55,0.5247,3.7037
POW,2019-03-26,15:03:02,HOSE,STOCK,14.9,15.9,13.9,15.15,15.15,14.8,14.85,14.89,14.452,14.452,14.119,14.166,14.204,1539410.0,22924288500.0,0.0,0.0,-0.05,-0.0477,-0.3356
POW,2019-03-25,15:03:02,HOSE,STOCK,15.5,16.55,14.45,15.1,15.25,14.85,14.9,15.01,14.405,14.548,14.166,14.214,14.318,3191830.0,47894083500.0,0.0,0.0,-0.6,-0.5724,-3.871
POW,2019-03-22,15:03:01,HOSE,STOCK,15.3,16.35,14.25,15.3,15.65,15.3,15.5,15.49,14.596,14.929,14.596,14.787,14.777,2211480.0,34256217500.0,0.0,0.0,0.2,0.1908,1.3072
POW,2019-03-21,15:03:02,HOSE,STOCK,15.85,16.95,14.75,15.95,16.0,15.3,15.3,15.61,15.215,15.264,14.596,14.596,14.891,2162840.0,33757599000.0,0.0,0.0,-0.55,-0.5247,-3.47
POW,2019-03-20,15:03:02,HOSE,STOCK,15.55,16.6,14.5,15.55,16.15,15.25,15.85,15.58,14.834,15.406,14.548,15.12,14.862,4660610.0,72634372000.0,0.0,0.0,0.3,0.2862,1.9293
POW,2019-03-19,15:03:02,HOSE,STOCK,15.8,16.9,14.7,15.8,16.1,15.5,15.55,15.65,15.073,15.359,14.787,14.834,14.929,2644790.0,41382189500.0,0.0,0.0,-0.25,-0.2385,-1.5823
POW,2019-03-18,15:03:02,HOSE,STOCK,16.3,17.4,15.2,16.3,16.3,15.6,15.8,15.96,15.55,15.55,14.882,15.073,15.225,5694310.0,90891851000.0,0.0,0.0,-0.5,-0.477,-3.0675
POW,2019-03-15,15:03:02,HOSE,STOCK,16.6,17.75,15.45,16.6,16.6,16.3,16.3,16.37,15.835,15.835,15.55,15.55,15.616,1643500.0,26907311000.0,0.0,0.0,-0.3,-0.2862,-1.8072
POW,2019-03-14,15:03:02,HOSE,STOCK,16.5,17.65,15.35,16.55,16.6,16.45,16.6,16.52,15.788,15.835,15.692,15.835,15.759,1449750.0,23942728500.0,0.0,0.0,0.1,0.0954,0.6061
POW,2019-03-13,15:03:02,HOSE,STOCK,16.35,17.45,15.25,16.7,16.75,16.5,16.5,16.62,15.93,15.979,15.741,15.741,15.855,2715120.0,45127518000.0,0.0,0.0,0.15,0.1431,0.9174
POW,2019-03-12,15:03:03,HOSE,STOCK,16.35,17.45,15.25,16.55,16.7,16.2,16.35,16.44,15.788,15.93,15.454,15.597,15.683,3079800.0,50623574000.0,0.0,0.0,0.0,0.0,0.0
POW,2019-03-11,15:03:02,HOSE,STOCK,16.7,17.85,15.55,16.7,16.7,16.15,16.35,16.35,15.93,15.93,15.406,15.597,15.597,2640560.0,43165689500.0,0.0,0.0,-0.35,-0.3339,-2.0958
POW,2019-03-08,15:03:01,HOSE,STOCK,16.95,18.1,15.8,16.8,16.8,16.6,16.7,16.68,16.026,16.026,15.835,15.93,15.912,1326590.0,22132954500.0,0.0,0.0,-0.25,-0.2385,-1.4749
POW,2019-03-07,15:03:03,HOSE,STOCK,16.85,18.0,15.7,16.9,17.0,16.7,16.95,16.87,16.121,16.217,15.93,16.17,16.093,1974070.0,33299106000.0,0.0,0.0,0.1,0.0954,0.5935
POW,2019-03-06,15:03:01,HOSE,STOCK,16.8,17.95,15.65,16.9,17.05,16.65,16.85,16.8,16.121,16.265,15.883,16.074,16.026,2418960.0,40639379000.0,0.0,0.0,0.05,0.0477,0.2976
POW,2019-03-05,15:03:02,HOSE,STOCK,16.45,17.6,15.3,16.6,17.1,16.45,16.8,16.85,15.835,16.312,15.692,16.026,16.074,3907610.0,65843463500.0,0.0,0.0,0.35,0.3339,2.1277
POW,2019-03-04,15:03:01,HOSE,STOCK,16.7,17.85,15.55,16.8,16.95,16.45,16.45,16.63,16.026,16.17,15.692,15.692,15.865,2024920.0,33675220000.0,0.0,0.0,-0.25,-0.2385,-1.497
POW,2019-03-01,15:03:01,HOSE,STOCK,16.1,17.2,15.0,16.1,16.7,16.05,16.7,16.44,15.359,15.93,15.311,15.93,15.683,2603830.0,42812721500.0,0.0,0.0,0.6,0.5723,3.7267
